insee,nom,code_arr,code_cant,code_dept,code_reg,code_regn
02214,Contescourt,023,0215,02,22,32
02215,Corbeny,022,0206,02,22,32
02216,Corcy,024,0221,02,22,32
02217,Coucy-le-Château-Auffrique,022,0220,02,22,32
02218,Coucy-lès-Eppes,022,0206,02,22,32
02219,Coucy-la-Ville,022,0220,02,22,32
02220,Coulonges-Cohan,021,0205,02,22,32
02221,Coupru,021,0204,02,22,32
02222,Courbes,022,0218,02,22,32
02223,Courboin,021,0204,02,22,32
02224,Courcelles-sur-Vesle,024,0205,02,22,32
02225,Courchamps,021,0221,02,22,32
02226,Courmelles,024,0217,02,22,32
02227,Courmont,021,0205,02,22,32
02228,Courtemont-Varennes,021,0204,02,22,32
02229,Courtrizy-et-Fussigny,022,0206,02,22,32
02230,Couvrelles,024,0205,02,22,32
02231,Couvron-et-Aumencourt,022,0211,02,22,32
02232,Coyolles,024,0221,02,22,32
02233,Cramaille,024,0221,02,22,32
02234,Craonne,022,0206,02,22,32
02235,Craonnelle,022,0206,02,22,32
02236,Crécy-au-Mont,022,0220,02,22,32
02237,Crécy-sur-Serre,022,0211,02,22,32
02238,Crépy,022,0209,02,22,32
02239,Crézancy,021,0204,02,22,32
02240,Croix-Fonsomme,023,0201,02,22,32
02241,La Croix-sur-Ourcq,021,0221,02,22,32
02242,Crouttes-sur-Marne,021,0204,02,22,32
02243,Crouy,024,0216,02,22,32
02244,Crupilly,025,0207,02,22,32
02245,Cuffies,024,0216,02,22,32
02246,Cugny,023,0212,02,22,32
02248,Cuirieux,022,0211,02,22,32
02249,Cuiry-Housse,024,0221,02,22,32
02250,Cuiry-lès-Chaudardes,022,0206,02,22,32
02251,Cuiry-lès-Iviers,022,0219,02,22,32
02252,Cuissy-et-Geny,022,0206,02,22,32
02253,Cuisy-en-Almont,024,0216,02,22,32
02254,Cutry,024,0220,02,22,32
02255,Cys-la-Commune,024,0205,02,22,32
02256,Dagny-Lambercy,022,0219,02,22,32
02257,Dallon,023,0212,02,22,32
02258,Dammard,021,0221,02,22,32
02259,Dampleux,024,0221,02,22,32
02260,Danizy,022,0218,02,22,32
02261,Dercy,022,0211,02,22,32
02262,Deuillet,022,0218,02,22,32
02263,Dhuizel,024,0205,02,22,32
02264,Dizy-le-Gros,022,0219,02,22,32
02265,Dohis,022,0219,02,22,32
02266,Dolignon,022,0219,02,22,32
02267,Dommiers,024,0220,02,22,32
02268,Domptin,021,0204,02,22,32
02269,Dorengt,025,0207,02,22,32
02270,Douchy,023,0213,02,22,32
02271,Dravegny,021,0205,02,22,32
02272,Droizy,024,0221,02,22,32
02273,Dury,023,0212,02,22,32
02274,Ébouleau,022,0206,02,22,32
02275,Effry,025,0208,02,22,32
02276,Englancourt,025,0219,02,22,32
02277,Épagny,024,0220,02,22,32
02278,Éparcy,025,0208,02,22,32
02279,Épaux-Bézu,021,0202,02,22,32
02280,Épieds,021,0202,02,22,32
02281,L'Épine-aux-Bois,021,0204,02,22,32
02282,Eppes,022,0210,02,22,32
02283,Erlon,022,0211,02,22,32
02284,Erloy,025,0219,02,22,32
02286,Esquéhéries,025,0207,02,22,32
02287,Essigny-le-Grand,023,0212,02,22,32
02288,Essigny-le-Petit,023,0214,02,22,32
02289,Essises,021,0204,02,22,32
02290,Essômes-sur-Marne,021,0204,02,22,32
02291,Estrées,023,0201,02,22,32
02292,Étampes-sur-Marne,021,0202,02,22,32
02293,Étaves-et-Bocquiaux,023,0201,02,22,32
02294,Étouvelles,022,0210,02,22,32
02295,Étréaupont,025,0219,02,22,32
02296,Étreillers,023,0213,02,22,32
02297,Étrépilly,021,0202,02,22,32
02298,Étreux,025,0207,02,22,32
02299,Évergnicourt,022,0206,02,22,32
02301,Faucoucourt,022,0209,02,22,32
02302,Faverolles,024,0221,02,22,32
02303,Fayet,023,0213,02,22,32
02304,La Fère,022,0218,02,22,32
02305,Fère-en-Tardenois,021,0205,02,22,32
02306,La Ferté-Chevresis,023,0212,02,22,32
02307,La Ferté-Milon,021,0221,02,22,32
02308,Fesmy-le-Sart,025,0207,02,22,32
02309,Festieux,022,0210,02,22,32
02310,Fieulaine,023,0214,02,22,32
02311,Filain,024,0205,02,22,32
02312,La Flamengrie,025,0219,02,22,32
02313,Flavigny-le-Grand-et-Beaurain,025,0207,02,22,32
02315,Flavy-le-Martel,023,0212,02,22,32
02316,Fleury,024,0221,02,22,32
02317,Fluquières,023,0213,02,22,32
02318,Folembray,022,0220,02,22,32
02319,Fonsomme,023,0214,02,22,32
02320,Fontaine-lès-Clercs,023,0212,02,22,32
02321,Fontaine-lès-Vervins,025,0219,02,22,32
02322,Fontaine-Notre-Dame,023,0214,02,22,32
02323,Fontaine-Uterte,023,0201,02,22,32
02324,Fontenelle,025,0219,02,22,32
02325,Fontenelle-en-Brie,021,0204,02,22,32
02326,Fontenoy,024,0220,02,22,32
02327,Foreste,023,0213,02,22,32
02328,Fossoy,021,0202,02,22,32
02329,Fourdrain,022,0218,02,22,32
02330,Francilly-Selency,023,0213,02,22,32
02331,Franqueville,025,0211,02,22,32
02332,Fresnes-en-Tardenois,021,0205,02,22,32
02333,Fresnes,022,0220,02,22,32
02334,Fresnoy-le-Grand,023,0201,02,22,32
02335,Fressancourt,022,0218,02,22,32
02336,Frières-Faillouël,022,0203,02,22,32
02337,Froidestrées,025,0219,02,22,32
02338,Froidmont-Cohartille,022,0211,02,22,32
02339,Gandelu,021,0221,02,22,32
02340,Gauchy,023,0215,02,22,32
02341,Gercy,025,0219,02,22,32
02342,Gergny,025,0219,02,22,32
02343,Germaine,023,0213,02,22,32
02344,Gernicourt,022,0206,02,22,32
02345,Gibercourt,023,0212,02,22,32
02346,Gizy,022,0206,02,22,32
02347,Gland,021,0202,02,22,32
02348,Glennes,024,0205,02,22,32
02349,Goudelancourt-lès-Berrieux,022,0206,02,22,32
02350,Goudelancourt-lès-Pierrepont,022,0206,02,22,32
02351,Goussancourt,021,0205,02,22,32
02352,Gouy,023,0201,02,22,32
02353,Grandlup-et-Fay,022,0211,02,22,32
02354,Grandrieux,022,0219,02,22,32
02355,Gricourt,023,0213,02,22,32
02356,Grisolles,021,0202,02,22,32
02357,Gronard,025,0219,02,22,32
02358,Grougis,025,0207,02,22,32
02359,Grugies,023,0215,02,22,32
02360,Guignicourt,022,0206,02,22,32
02361,Guise,025,0207,02,22,32
02362,Guivry,022,0203,02,22,32
02363,Guny,022,0220,02,22,32
02364,Guyencourt,022,0206,02,22,32
02366,Hannapes,025,0207,02,22,32
02367,Happencourt,023,0212,02,22,32
02368,Haramont,024,0221,02,22,32
02369,Harcigny,025,0219,02,22,32
02370,Hargicourt,023,0201,02,22,32
02371,Harly,023,0215,02,22,32
02372,Hartennes-et-Taux,024,0221,02,22,32
02373,Hary,025,0219,02,22,32
02374,Lehaucourt,023,0201,02,22,32
02375,Hautevesnes,021,0221,02,22,32
02376,Hauteville,025,0207,02,22,32
02377,Haution,025,0219,02,22,32
02378,La Hérie,025,0208,02,22,32
02379,Le Hérie-la-Viéville,025,0211,02,22,32
02380,Hinacourt,023,0212,02,22,32
02381,Hirson,025,0208,02,22,32
02382,Holnon,023,0213,02,22,32
02383,Homblières,023,0215,02,22,32
02384,Houry,025,0219,02,22,32
02385,Housset,025,0211,02,22,32
02386,Iron,025,0207,02,22,32
02387,Itancourt,023,0212,02,22,32
02388,Iviers,025,0208,02,22,32
02389,Jaulgonne,021,0204,02,22,32
02390,Jeancourt,023,0213,02,22,32
02391,Jeantes,025,0208,02,22,32
02392,Joncourt,023,0201,02,22,32
02393,Jouaignes,024,0205,02,22,32
02395,Jumencourt,022,0220,02,22,32
02396,Jumigny,022,0206,02,22,32
02397,Jussy,023,0212,02,22,32
02398,Juvigny,024,0216,02,22,32
02399,Juvincourt-et-Damary,022,0206,02,22,32
02400,Laffaux,024,0205,02,22,32
02401,Laigny,025,0219,02,22,32
02402,Lanchy,023,0213,02,22,32
02403,Landifay-et-Bertaignemont,025,0211,02,22,32
02404,Landouzy-la-Cour,025,0219,02,22,32
02405,Landouzy-la-Ville,025,0208,02,22,32
02406,Landricourt,022,0220,02,22,32
02407,Laniscourt,022,0209,02,22,32
02408,Laon,022,0297,02,22,32
02409,Lappion,022,0206,02,22,32
02410,Largny-sur-Automne,024,0221,02,22,32
02411,Latilly,021,0221,02,22,32
02412,Launoy,024,0221,02,22,32
02413,Laval-en-Laonnois,022,0210,02,22,32
02414,Lavaqueresse,025,0207,02,22,32
02415,Laversine,024,0220,02,22,32
02416,Lemé,025,0211,02,22,32
02417,Lempire,023,0201,02,22,32
02418,Lerzy,025,0219,02,22,32
02419,Leschelle,025,0207,02,22,32
02420,Lesdins,023,0214,02,22,32
02421,Lesges,024,0205,02,22,32
02422,Lesquielles-Saint-Germain,025,0207,02,22,32
02423,Leuilly-sous-Coucy,022,0220,02,22,32
02424,Leury,024,0216,02,22,32
02425,Leuze,025,0208,02,22,32
02426,Levergies,023,0201,02,22,32
02427,Lhuys,024,0205,02,22,32
02428,Licy-Clignon,021,0221,02,22,32
02429,Lierval,022,0210,02,22,32
02430,Liesse-Notre-Dame,022,0206,02,22,32
02431,Liez,022,0218,02,22,32
02432,Limé,024,0205,02,22,32
02433,Lislet,022,0219,02,22,32
02434,Lizy,022,0209,02,22,32
02435,Logny-lès-Aubenton,025,0208,02,22,32
02438,Longpont,024,0221,02,22,32
02439,Longueval-Barbonval,024,0205,02,22,32
02440,Lor,022,0206,02,22,32
02441,Louâtre,024,0221,02,22,32
02442,Loupeigne,021,0205,02,22,32
02443,Lucy-le-Bocage,021,0204,02,22,32
02444,Lugny,025,0211,02,22,32
02445,Luzoir,025,0219,02,22,32
02446,Ly-Fontaine,023,0212,02,22,32
02447,Maast-et-Violaine,024,0221,02,22,32
02448,Mâchecourt,022,0206,02,22,32
02449,Macogny,021,0221,02,22,32
02450,Macquigny,025,0207,02,22,32
02451,Magny-la-Fosse,023,0201,02,22,32
02452,Maissemy,023,0213,02,22,32
02453,Maizy,022,0206,02,22,32
02454,La Malmaison,022,0206,02,22,32
02455,Malzy,025,0207,02,22,32
02456,Manicamp,022,0220,02,22,32
02457,Marchais,022,0206,02,22,32
02458,Marchais-en-Brie,021,0204,02,22,32
02459,Marcy,023,0214,02,22,32
02460,Marcy-sous-Marle,022,0211,02,22,32
02461,Marest-Dampcourt,022,0203,02,22,32
02462,Mareuil-en-Dôle,021,0205,02,22,32
02463,Marfontaine,025,0211,02,22,32
02464,Margival,024,0205,02,22,32
02465,Marigny-en-Orxois,021,0204,02,22,32
02466,Marizy-Sainte-Geneviève,021,0221,02,22,32
02467,Marizy-Saint-Mard,021,0221,02,22,32
02468,Marle,022,0211,02,22,32
02469,Marly-Gomont,025,0207,02,22,32
02470,Martigny,025,0208,02,22,32
02471,Martigny-Courpierre,022,0210,02,22,32
02472,Mauregny-en-Haye,022,0206,02,22,32
02473,Mayot,022,0218,02,22,32
02474,Mennessis,022,0218,02,22,32
02475,Menneville,022,0206,02,22,32
02476,Mennevret,025,0207,02,22,32
02477,Mercin-et-Vaux,024,0217,02,22,32
02478,Merlieux-et-Fouquerolles,022,0209,02,22,32
02479,Merval,024,0205,02,22,32
02480,Mesbrecourt-Richecourt,022,0211,02,22,32
02481,Mesnil-Saint-Laurent,023,0215,02,22,32
02482,Meurival,022,0206,02,22,32
02483,Mézières-sur-Oise,023,0212,02,22,32
02484,Mézy-Moulins,021,0204,02,22,32
02485,Missy-aux-Bois,024,0217,02,22,32
02486,Missy-lès-Pierrepont,022,0206,02,22,32
02487,Missy-sur-Aisne,024,0205,02,22,32
02488,Molain,025,0207,02,22,32
02489,Molinchart,022,0209,02,22,32
02490,Monampteuil,022,0205,02,22,32
02491,Monceau-le-Neuf-et-Faucouzy,025,0211,02,22,32
02492,Monceau-lès-Leups,022,0218,02,22,32
02493,Monceau-le-Waast,022,0211,02,22,32
02494,Monceau-sur-Oise,025,0207,02,22,32
02495,Mondrepuis,025,0208,02,22,32
02496,Monnes,021,0221,02,22,32
02497,Mons-en-Laonnois,022,0209,02,22,32
02498,Montaigu,022,0206,02,22,32
02499,Montbavin,022,0209,02,22,32
02500,Montbrehain,023,0201,02,22,32
02501,Montchâlons,022,0210,02,22,32
02502,Montcornet,022,0219,02,22,32
02503,Mont-d'Origny,023,0212,02,22,32
02504,Montescourt-Lizerolles,023,0212,02,22,32
02505,Montfaucon,021,0204,02,22,32
02506,Montgobert,024,0221,02,22,32
02507,Montgru-Saint-Hilaire,024,0221,02,22,32
02508,Monthenault,022,0210,02,22,32
02509,Monthiers,021,0221,02,22,32
02510,Monthurel,021,0204,02,22,32
02511,Montigny-en-Arrouaise,023,0201,02,22,32
02512,Montigny-l'Allier,021,0221,02,22,32
02513,Montigny-le-Franc,022,0211,02,22,32
02514,Montigny-Lengrain,024,0220,02,22,32
02515,Montigny-lès-Condé,021,0204,02,22,32
02516,Montigny-sous-Marle,022,0211,02,22,32
02517,Montigny-sur-Crécy,022,0211,02,22,32
02518,Montlevon,021,0204,02,22,32
02519,Montloué,022,0219,02,22,32
02520,Mont-Notre-Dame,024,0205,02,22,32
02521,Montreuil-aux-Lions,021,0204,02,22,32
02522,Mont-Saint-Jean,025,0208,02,22,32
02523,Mont-Saint-Martin,024,0205,02,22,32
02524,Mont-Saint-Père,021,0202,02,22,32
02525,Morcourt,023,0214,02,22,32
02526,Morgny-en-Thiérache,022,0219,02,22,32
02527,Morsain,024,0220,02,22,32
02528,Mortefontaine,024,0220,02,22,32
02529,Mortiers,022,0211,02,22,32
02530,Moulins,022,0206,02,22,32
02531,Moussy-Verneuil,022,0206,02,22,32
02532,Moÿ-de-l'Aisne,023,0212,02,22,32
02533,Muret-et-Crouttes,024,0221,02,22,32
02534,Muscourt,022,0206,02,22,32
02535,Nampcelles-la-Cour,025,0219,02,22,32
02536,Nampteuil-sous-Muret,024,0221,02,22,32
02537,Nanteuil-la-Fosse,024,0205,02,22,32
02538,Nanteuil-Notre-Dame,021,0205,02,22,32
02539,Nauroy,023,0201,02,22,32
02540,Nesles-la-Montagne,021,0202,02,22,32
02541,Neufchâtel-sur-Aisne,022,0206,02,22,32
02542,Neuflieux,022,0203,02,22,32
02543,Neuilly-Saint-Front,021,0221,02,22,32
02544,Neuve-Maison,025,0208,02,22,32
02545,La Neuville-Bosmont,022,0211,02,22,32
02546,La Neuville-en-Beine,022,0203,02,22,32
02547,La Neuville-Housset,025,0211,02,22,32
02548,La Neuville-lès-Dorengt,025,0207,02,22,32
02549,Neuville-Saint-Amand,023,0215,02,22,32
02550,Neuville-sur-Ailette,022,0206,02,22,32
02551,Neuville-sur-Margival,024,0205,02,22,32
02552,Neuvillette,023,0212,02,22,32
02553,Nizy-le-Comte,022,0206,02,22,32
02554,Nogentel,021,0204,02,22,32
02555,Nogent-l'Artaud,021,0204,02,22,32
02556,Noircourt,022,0219,02,22,32
02557,Noroy-sur-Ourcq,024,0221,02,22,32
02558,Le Nouvion-en-Thiérache,025,0207,02,22,32
02559,Nouvion-et-Catillon,022,0211,02,22,32
02560,Nouvion-le-Comte,022,0211,02,22,32
02561,Nouvion-le-Vineux,022,0210,02,22,32
02562,Nouvron-Vingré,024,0220,02,22,32
02563,Noyales,025,0207,02,22,32
02564,Noyant-et-Aconin,024,0217,02,22,32
02565,OEuilly,022,0206,02,22,32
02566,Ognes,022,0203,02,22,32
02567,Ohis,025,0208,02,22,32
02568,Oigny-en-Valois,024,0221,02,22,32
02569,Oisy,025,0207,02,22,32
02570,Ollezy,023,0212,02,22,32
02571,Omissy,023,0214,02,22,32
02572,Orainville,022,0206,02,22,32
02573,Orgeval,022,0210,02,22,32
02574,Origny-en-Thiérache,025,0208,02,22,32
02575,Origny-Sainte-Benoite,023,0212,02,22,32
02576,Osly-Courtil,024,0216,02,22,32
02577,Ostel,024,0205,02,22,32
02578,Oulches-la-Vallée-Foulon,022,0206,02,22,32
02579,Oulchy-la-Ville,024,0221,02,22,32
02580,Oulchy-le-Château,024,0221,02,22,32
02581,Paars,024,0205,02,22,32
02582,Paissy,022,0206,02,22,32
02583,Pancy-Courtecon,022,0206,02,22,32
02584,Papleux,025,0219,02,22,32
02585,Parcy-et-Tigny,024,0221,02,22,32
02586,Parfondeval,022,0219,02,22,32
02587,Parfondru,022,0210,02,22,32
02588,Pargnan,022,0206,02,22,32
02589,Pargny-Filain,024,0205,02,22,32
02590,Pargny-la-Dhuys,021,0204,02,22,32
02591,Pargny-les-Bois,022,0211,02,22,32
02592,Parpeville,023,0212,02,22,32
02593,Pasly,024,0216,02,22,32
02594,Passy-en-Valois,021,0221,02,22,32
02595,Passy-sur-Marne,021,0204,02,22,32
02596,Pavant,021,0204,02,22,32
02597,Perles,024,0205,02,22,32
02598,Pernant,024,0220,02,22,32
02599,Pierremande,022,0203,02,22,32
02600,Pierrepont,022,0211,02,22,32
02601,Pignicourt,022,0206,02,22,32
02602,Pinon,022,0209,02,22,32
02604,Pithon,023,0212,02,22,32
02605,Pleine-Selve,023,0212,02,22,32
02606,Le Plessier-Huleu,024,0221,02,22,32
02607,Ploisy,024,0217,02,22,32
02608,Plomion,025,0219,02,22,32
02609,Ployart-et-Vaurseine,022,0206,02,22,32
02610,Pommiers,024,0216,02,22,32
02612,Pont-Arcy,024,0205,02,22,32
02613,Pontavert,022,0206,02,22,32
02614,Pontru,023,0213,02,22,32
02615,Pontruet,023,0213,02,22,32
02616,Pont-Saint-Mard,022,0220,02,22,32
02617,Pouilly-sur-Serre,022,0211,02,22,32
02618,Prémont,023,0201,02,22,32
02619,Prémontré,022,0209,02,22,32
02620,Presles-et-Boves,024,0205,02,22,32
02621,Presles-et-Thierny,022,0210,02,22,32
02622,Priez,021,0221,02,22,32
02623,Prisces,025,0219,02,22,32
02624,Proisy,025,0207,02,22,32
02625,Proix,025,0207,02,22,32
02626,Prouvais,022,0206,02,22,32
02627,Proviseux-et-Plesnoy,022,0206,02,22,32
02628,Puiseux-en-Retz,024,0221,02,22,32
02629,Puisieux-et-Clanlieu,025,0211,02,22,32
02631,Quierzy,022,0220,02,22,32
02632,Quincy-Basse,022,0220,02,22,32
02633,Quincy-sous-le-Mont,024,0205,02,22,32
02634,Raillimont,022,0219,02,22,32
02635,Ramicourt,023,0201,02,22,32
02636,Regny,023,0212,02,22,32
02637,Remaucourt,023,0214,02,22,32
02638,Remies,022,0211,02,22,32
02639,Remigny,023,0212,02,22,32
02640,Renansart,023,0212,02,22,32
02641,Renneval,022,0219,02,22,32
02642,Résigny,022,0219,02,22,32
02643,Ressons-le-Long,024,0220,02,22,32
02644,Retheuil,024,0221,02,22,32
02645,Reuilly-Sauvigny,021,0204,02,22,32
02646,Révillon,024,0205,02,22,32
02647,Ribeauville,025,0207,02,22,32
02648,Ribemont,023,0212,02,22,32
02649,Rocourt-Saint-Martin,021,0202,02,22,32
02650,Rocquigny,025,0219,02,22,32
02651,Rogécourt,022,0218,02,22,32
02652,Rogny,025,0211,02,22,32
02653,Romeny-sur-Marne,021,0204,02,22,32
02654,Romery,025,0207,02,22,32
02655,Ronchères,021,0205,02,22,32
02656,Roucy,022,0206,02,22,32
02657,Rougeries,025,0211,02,22,32
02658,Roupy,023,0213,02,22,32
02659,Rouvroy,023,0214,02,22,32
02660,Rouvroy-sur-Serre,022,0219,02,22,32
02661,Royaucourt-et-Chailvet,022,0209,02,22,32
02662,Rozet-Saint-Albin,021,0221,02,22,32
02663,Rozières-sur-Crise,024,0221,02,22,32
02664,Rozoy-Bellevalle,021,0204,02,22,32
02665,Grand-Rozoy,024,0221,02,22,32
02666,Rozoy-sur-Serre,022,0219,02,22,32
02667,Saconin-et-Breuil,024,0220,02,22,32
02668,Sains-Richaumont,025,0211,02,22,32
02669,Saint-Agnan,021,0204,02,22,32
02670,Saint-Algis,025,0219,02,22,32
02671,Saint-Aubin,022,0220,02,22,32
02672,Saint-Bandry,024,0220,02,22,32
02673,Saint-Christophe-à-Berry,024,0220,02,22,32
02674,Saint-Clément,025,0208,02,22,32
02675,Sainte-Croix,022,0206,02,22,32
02676,Saint-Erme-Outre-et-Ramecourt,022,0206,02,22,32
02677,Saint-Eugène,021,0204,02,22,32
02678,Sainte-Geneviève,022,0219,02,22,32
02679,Saint-Gengoulph,021,0221,02,22,32
02680,Saint-Gobain,022,0218,02,22,32
02681,Saint-Gobert,025,0211,02,22,32
02682,Saint-Mard,024,0205,02,22,32
02683,Saint-Martin-Rivière,025,0207,02,22,32
02684,Saint-Michel,025,0208,02,22,32
02685,Saint-Nicolas-aux-Bois,022,0218,02,22,32
02686,Saint-Paul-aux-Bois,022,0220,02,22,32
02687,Saint-Pierre-Aigle,024,0220,02,22,32
02688,Saint-Pierre-lès-Franqueville,025,0211,02,22,32
02689,Saint-Pierremont,022,0211,02,22,32
02690,Sainte-Preuve,022,0206,02,22,32
02691,Saint-Quentin,023,0298,02,22,32
02693,Saint-Rémy-Blanzy,024,0221,02,22,32
02694,Saint-Simon,023,0212,02,22,32
02695,Saint-Thibaut,024,0205,02,22,32
02696,Saint-Thomas,022,0206,02,22,32
02697,Samoussy,022,0210,02,22,32
02698,Sancy-les-Cheminots,024,0205,02,22,32
02699,Saponay,021,0205,02,22,32
02701,Saulchery,021,0204,02,22,32
02702,Savy,023,0213,02,22,32
02703,Seboncourt,023,0201,02,22,32
02704,Selens,022,0220,02,22,32
02705,La Selve,022,0206,02,22,32
02706,Septmonts,024,0217,02,22,32
02707,Septvaux,022,0220,02,22,32
02708,Sequehart,023,0201,02,22,32
02709,Serain,023,0201,02,22,32
02710,Seraucourt-le-Grand,023,0212,02,22,32
02711,Serches,024,0217,02,22,32
02712,Sergy,021,0205,02,22,32
02713,Seringes-et-Nesles,021,0205,02,22,32
02714,Sermoise,024,0217,02,22,32
02715,Serval,024,0205,02,22,32
02716,Servais,022,0218,02,22,32
02717,Séry-lès-Mézières,023,0212,02,22,32
02718,Silly-la-Poterie,021,0221,02,22,32
02719,Sinceny,022,0203,02,22,32
02720,Sissonne,022,0206,02,22,32
02721,Sissy,023,0212,02,22,32
02722,Soissons,024,0299,02,22,32
02723,Soize,022,0219,02,22,32
02724,Sommelans,021,0221,02,22,32
02725,Sommeron,025,0219,02,22,32
02726,Sommette-Eaucourt,023,0212,02,22,32
02727,Sons-et-Ronchères,022,0211,02,22,32
02728,Sorbais,025,0219,02,22,32
02729,Soucy,024,0221,02,22,32
02730,Soupir,024,0205,02,22,32
02731,Le Sourd,025,0211,02,22,32
02732,Surfontaine,023,0212,02,22,32
02733,Suzy,022,0209,02,22,32
02734,Taillefontaine,024,0221,02,22,32
02735,Tannières,024,0205,02,22,32
02736,Tartiers,024,0220,02,22,32
02737,Tavaux-et-Pontséricourt,022,0211,02,22,32
02738,Tergnier,022,0218,02,22,32
02739,Terny-Sorny,024,0205,02,22,32
02740,Thenailles,025,0219,02,22,32
02741,Thenelles,023,0212,02,22,32
02742,Thiernu,022,0211,02,22,32
02743,Le Thuel,022,0219,02,22,32
02744,Torcy-en-Valois,021,0221,02,22,32
02745,Toulis-et-Attencourt,022,0211,02,22,32
02746,Travecy,022,0218,02,22,32
02747,Trefcon,023,0213,02,22,32
02748,Trélou-sur-Marne,021,0204,02,22,32
02749,Troësnes,021,0221,02,22,32
02750,Trosly-Loire,022,0220,02,22,32
02751,Trucy,022,0206,02,22,32
02752,Tugny-et-Pont,023,0212,02,22,32
02753,Tupigny,025,0207,02,22,32
02754,Ugny-le-Gay,022,0203,02,22,32
02755,Urcel,022,0209,02,22,32
02756,Urvillers,023,0212,02,22,32
02757,Vadencourt,025,0207,02,22,32
02758,Vailly-sur-Aisne,024,0205,02,22,32
02759,La Vallée-au-Blé,025,0211,02,22,32
02760,La Vallée-Mulâtre,025,0207,02,22,32
02761,Variscourt,022,0206,02,22,32
02762,Vassens,022,0220,02,22,32
02763,Vasseny,024,0205,02,22,32
02764,Vassogne,022,0206,02,22,32
02765,Vaucelles-et-Beffecourt,022,0209,02,22,32
02766,Vaudesson,024,0205,02,22,32
02767,Vauxrezis,024,0216,02,22,32
02768,Vauxaillon,022,0209,02,22,32
02769,Vaux-Andigny,025,0207,02,22,32
02770,Vauxbuin,024,0217,02,22,32
02771,Vauxcéré,024,0205,02,22,32
02772,Vaux-en-Vermandois,023,0213,02,22,32
02773,Vauxtin,024,0205,02,22,32
02774,Vendelles,023,0213,02,22,32
02775,Vendeuil,023,0212,02,22,32
02776,Vendhuile,023,0201,02,22,32
02777,Vendières,021,0204,02,22,32
02778,Vendresse-Beaulne,022,0206,02,22,32
02779,Vénérolles,025,0207,02,22,32
02780,Venizel,024,0216,02,22,32
02781,Verdilly,021,0202,02,22,32
02782,Le Verguier,023,0213,02,22,32
02783,Grand-Verly,025,0207,02,22,32
02784,Petit-Verly,025,0207,02,22,32
02785,Vermand,023,0213,02,22,32
02786,Verneuil-sous-Coucy,022,0220,02,22,32
02787,Verneuil-sur-Serre,022,0211,02,22,32
02788,Versigny,022,0218,02,22,32
02789,Vervins,025,0219,02,22,32
02790,Vesles-et-Caumont,022,0211,02,22,32
02791,Veslud,022,0210,02,22,32
02792,Veuilly-la-Poterie,021,0204,02,22,32
02793,Vézaponin,024,0220,02,22,32
02794,Vézilly,021,0205,02,22,32
02795,Vic-sur-Aisne,024,0220,02,22,32
02796,Vichel-Nanteuil,021,0221,02,22,32
02797,Viel-Arcy,024,0205,02,22,32
02798,Viels-Maisons,021,0204,02,22,32
02799,Vierzy,024,0221,02,22,32
02800,Viffort,021,0204,02,22,32
02801,Vigneux-Hocquet,022,0219,02,22,32
02802,La Ville-aux-Bois-lès-Dizy,022,0219,02,22,32
02803,La Ville-aux-Bois-lès-Pontavert,022,0206,02,22,32
02804,Villemontoire,024,0221,02,22,32
02805,Villeneuve-Saint-Germain,024,0216,02,22,32
02806,Villeneuve-sur-Fère,021,0202,02,22,32
02807,Villequier-Aumont,022,0203,02,22,32
02808,Villeret,023,0201,02,22,32
02809,Villers-Agron-Aiguizy,021,0205,02,22,32
02810,Villers-Cotterêts,024,0221,02,22,32
02811,Villers-en-Prayères,024,0205,02,22,32
02812,Villers-Hélon,024,0221,02,22,32
02813,Villers-le-Sec,023,0212,02,22,32
02814,Villers-lès-Guise,025,0207,02,22,32
02815,Villers-Saint-Christophe,023,0212,02,22,32
02816,Villers-sur-Fère,021,0205,02,22,32
02817,Ville-Savoye,024,0205,02,22,32
02818,Villiers-Saint-Denis,021,0204,02,22,32
02819,Vincy-Reuil-et-Magny,022,0219,02,22,32
02820,Viry-Noureuil,022,0203,02,22,32
02821,Vivaise,022,0209,02,22,32
02822,Vivières,024,0221,02,22,32
02823,Voharies,025,0211,02,22,32
02824,Vorges,022,0210,02,22,32
02826,Voulpaix,025,0211,02,22,32
